X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
13.8564400,41.1391400,1,50,0,0
10.7787200,45.5547500,2,,0,0
7.7525000,43.8137500,1,50,0,0
11.6754400,45.1685600,1,50,0,0
11.6813900,45.1888600,1,50,0,0
11.3700000,45.8399700,1,70,0,0
11.3692800,45.8406100,1,70,0,0
11.3624400,45.8555800,1,40,0,0
11.3616100,45.8588100,1,60,0,0
11.3534700,45.8871700,1,70,0,0
11.3530000,45.8885000,1,70,0,0
7.7502200,43.8064200,1,50,0,0
11.9181400,44.0531900,1,50,0,0
11.9725800,44.0721100,1,50,0,0
11.9745600,44.1240600,1,50,0,0
11.9478300,44.0574200,1,50,0,0
9.3925300,44.2790300,2,,0,0
11.6615000,46.3133600,1,50,0,0
9.3891100,46.3158900,1,50,0,0
14.1062200,41.3326900,1,50,0,0
10.9463600,43.6294700,1,50,0,0
9.0736400,45.9828300,1,30,0,0
11.0270000,44.9704400,1,50,0,0
11.8720300,42.9891400,1,30,0,0
16.4882500,40.5276100,1,70,0,0
10.8184400,43.7434700,1,50,0,0
12.3077800,45.5676900,1,50,0,0
9.6431900,45.0551400,1,50,0,0
12.0576700,45.0922200,1,70,0,0
7.4563600,45.4173300,1,50,0,0
7.7026400,45.3815300,1,50,0,0
9.9695600,44.4931700,1,50,0,0
10.0146700,44.5615600,1,70,0,0
11.9006100,43.1473600,1,50,0,0
11.9548100,44.4637500,1,50,0,0
13.0712500,45.7869200,1,50,0,0
12.2598300,45.6320800,1,50,0,0
9.2125600,45.3783600,1,50,0,0
13.8201900,42.2140600,1,70,0,0
7.3159700,45.7579200,1,50,0,0
12.0573900,45.5853100,1,50,0,0
9.6326700,45.1490600,2,,0,0
12.2920600,44.1405000,1,50,0,0
12.0463100,45.5921100,1,50,0,0
12.7528600,45.7673900,1,130,0,0
12.4334700,45.4531900,1,50,0,0
11.8633900,45.3858900,3,50,0,0
11.7830600,45.3386900,1,40,0,0
12.0717200,46.2866700,1,50,0,0
13.5711700,45.9017200,1,40,0,0
13.5174700,45.8881100,1,40,0,0
11.2748600,44.4785300,2,,0,0
7.4984400,44.8619700,1,50,0,0
10.2353600,45.5789700,2,,0,0
11.8393300,46.1805800,1,50,0,0
11.9092200,44.4069700,1,30,0,0
9.1542800,45.3995000,2,,0,0
9.1540800,45.3991400,2,,0,0
12.2700800,46.1651700,1,90,0,0
9.2111900,45.3726900,1,50,0,0
12.7035800,41.7927800,1,50,0,0
9.7249400,45.0117200,1,50,0,0
8.1829200,45.3422500,1,70,0,0
16.5387500,38.7296900,1,90,0,0
14.1182500,40.8349200,1,50,0,0
14.1210300,40.8320300,1,50,0,0
7.6878300,45.0888900,2,,0,0
7.6885800,45.0888900,2,,0,0
7.6386100,45.0691900,2,,0,0
7.6381400,45.0690600,2,,0,0
7.6390800,45.0687200,2,,0,0
7.6384200,45.0686400,2,,0,0
9.5082200,46.1436400,1,90,0,0
9.5085000,46.1435600,1,90,0,0
7.6519400,45.0872500,2,,0,0
7.6515000,45.0871700,2,,0,0
7.6515800,45.0875600,2,,0,0
7.6510800,45.0874200,2,,0,0
11.6863300,44.8629200,1,50,0,0
10.7876400,44.8998100,4,70,0,0
10.7558900,44.8659400,4,70,0,0
12.3650800,45.5680000,1,50,0,0
16.7008600,38.8745600,1,70,0,0
9.4561900,45.2726900,1,50,0,0
9.4408600,45.2770000,1,50,0,0
12.0030300,44.2780600,1,50,0,0
13.2656400,45.9379700,1,130,0,0
13.6663900,43.2366100,2,,0,0
9.9822200,44.0784700,4,70,0,0
9.9701100,44.0986400,4,70,0,0
14.6626700,42.1362500,1,130,0,0
8.8616700,44.4162200,1,30,0,0
10.8018100,45.4236400,1,60,0,0
10.8506700,45.4625000,2,,0,0
14.4924200,41.0304400,3,50,0,0
14.3045000,40.9557500,2,,0,0
17.3371900,40.5658300,2,,0,0
10.1259400,45.0876100,3,50,0,0
10.9579400,43.9416400,1,30,0,0
12.3654400,45.6155800,2,,0,0
12.3651400,45.6151900,2,,0,0
10.5796700,45.0663300,1,50,0,0
7.9246100,45.2240000,1,130,0,0
10.8040000,44.7091900,1,50,0,0
11.8703300,44.4474700,1,50,0,0
10.5466700,45.1980300,1,50,0,0
9.0016100,44.9924700,2,,0,0
9.0022500,44.9923600,2,,0,0
8.4437500,45.7677800,1,50,0,0
8.4442800,45.7658100,1,50,0,0
11.8167800,45.2419700,1,30,0,0
7.7828300,44.9557800,1,50,0,0
11.2578600,46.1415300,1,50,0,0
10.2134700,45.5687800,1,80,0,0
13.6081700,37.3106700,1,40,0,0
12.0987800,45.0471700,1,70,0,0
6.9443900,45.0175000,1,50,0,0
13.3185300,46.0843900,1,50,0,0
11.9360600,44.0070000,1,50,0,0
12.0080600,44.0449700,1,50,0,0
8.2683900,45.0458600,1,50,0,0
7.2810000,45.1078900,1,50,0,0
8.3691900,44.6586900,1,40,0,0
8.0225600,44.2586100,1,50,0,0
9.0695600,44.3795800,1,50,0,0
8.9268600,45.4995800,1,130,0,0
12.3607500,44.1916400,1,50,0,0
10.0747500,45.6149700,2,,0,0
12.6608300,41.7267500,1,50,0,0
12.0187200,45.9007200,1,50,0,0
10.4056100,45.7106400,2,,0,0
8.2478900,44.8146100,1,70,0,0
9.2836900,45.1961400,2,,0,0
9.6580600,44.8959400,1,50,0,0
16.5876400,38.8999400,1,50,0,0
8.9944700,45.5372200,1,30,0,0
9.3016100,45.6001900,1,50,0,0
8.2158100,44.1216700,1,50,0,0
12.7672200,45.8620300,1,50,0,0
13.9361400,42.8026100,2,,0,0
13.9364700,42.8021700,2,,0,0
12.3122800,45.5524700,1,50,0,0
8.9432800,44.5644700,1,50,0,0
8.1618600,44.0486700,1,60,0,0
9.6615000,45.6171700,2,,0,0
8.4613300,39.0616100,1,50,0,0
9.3770300,45.6765300,1,50,0,0
9.4625300,45.6496900,2,,0,0
11.2867200,43.7897500,1,30,0,0
11.2864700,43.7933900,1,30,0,0
9.1456100,45.5894700,2,,0,0
9.1646400,45.5712500,2,,0,0
18.1544700,40.3006400,2,,0,0
18.1546100,40.3001700,2,,0,0
18.1617500,40.3119200,2,,0,0
18.1618100,40.3125000,2,,0,0
11.2440600,46.1270000,1,50,0,0
11.2409700,46.1226900,1,50,0,0
11.2460300,46.1282200,1,50,0,0
11.2342200,46.1086100,1,50,0,0
12.7953900,45.7778600,1,50,0,0
9.0386900,45.7220000,1,50,0,0
9.0732800,45.9841100,1,30,0,0
9.2299700,45.3585300,1,30,0,0
9.2260000,45.3580300,1,30,0,0
9.2242800,45.3550300,1,30,0,0
9.2108900,45.3714400,1,50,0,0
12.5584400,42.1015800,1,50,0,0
11.1236400,45.1824700,1,70,0,0
8.6112200,45.8132200,1,50,0,0
8.6529200,45.8571900,1,50,0,0
8.6140300,45.8135000,1,50,0,0
9.3103600,45.6471400,1,50,0,0
12.5153600,44.0525800,1,50,0,0
7.5421900,44.4906900,1,70,0,0
9.5576400,45.0245000,1,90,0,0
9.0403300,45.4616700,2,,0,0
9.0379400,45.4476900,2,,0,0
8.4367800,45.8043900,1,50,0,0
10.1714200,45.8895300,2,,0,0
8.8828900,45.7971100,2,,0,0
9.2195000,45.6381700,1,50,0,0
9.2151400,45.6609400,1,50,0,0
12.7991900,45.9468300,1,50,0,0
13.7591900,43.2563900,2,,0,0
9.5557200,45.6896900,2,,0,0
9.5559700,45.6899700,2,,0,0
9.5553600,45.6898300,2,,0,0
9.5538300,45.6661400,2,,0,0
9.5545300,45.6660800,2,,0,0
11.9746900,45.4893900,1,50,0,0
9.2974700,45.8765300,1,50,0,0
9.3014400,45.8823300,1,50,0,0
9.2878300,45.8692800,1,50,0,0
11.2448300,45.1742500,1,50,0,0
11.0265800,45.3908900,1,50,0,0
10.9552200,45.4318100,1,70,0,0
7.7011700,44.8747800,1,70,0,0
7.7110300,44.8701700,1,70,0,0
11.3065600,46.5009700,1,40,0,0
9.4575800,45.2688300,1,50,0,0
14.1885300,42.4223100,2,,0,0
14.1889700,42.4227500,2,,0,0
13.6194200,43.4397800,1,30,0,0
18.0741100,40.1570800,2,,0,0
12.9071100,45.7791900,2,,0,0
12.9080000,45.7791400,2,,0,0
12.4415800,45.5593600,2,,0,0
9.1033300,45.1207200,1,50,0,0
10.8892800,43.5758300,1,50,0,0
11.8010800,45.6839200,1,50,0,0
11.1761100,45.4209200,1,50,0,0
7.8287200,45.7729400,1,50,0,0
7.8245800,45.7811900,1,50,0,0
7.8250800,45.7802500,1,50,0,0
7.8355600,45.7646900,1,50,0,0
7.8356900,45.7633100,1,50,0,0
11.5651700,45.7061700,2,,0,0
8.4338900,45.8006900,1,50,0,0
9.8314700,44.9743100,2,,0,0
9.8308900,44.9744200,2,,0,0
10.4823900,45.3940300,2,,0,0
11.9558900,45.6858300,2,,0,0
11.9550300,45.6858100,2,,0,0
12.0179400,45.6862200,2,,0,0
11.8639400,42.0351400,2,,0,0
11.8631900,42.0349400,2,,0,0
11.7586400,45.2472800,2,,0,0
11.7588100,45.2468600,2,,0,0
11.5129400,45.6100000,1,50,0,0
8.6273900,45.0120000,2,,0,0
11.4693900,45.7010600,2,,0,0
7.6216700,44.5554700,1,50,0,0
12.6326100,41.7545000,1,50,0,0
12.6495600,41.7275600,1,50,0,0
12.6515300,41.7265000,1,50,0,0
12.6488300,41.6978100,1,50,0,0
15.8043900,40.9587800,2,,0,0
12.1161400,45.0091400,1,70,0,0
7.0470300,45.1388300,1,50,0,0
10.9106900,45.3716100,1,50,0,0
12.4648600,45.7625600,1,50,0,0
7.7225600,44.8625000,2,,0,0
11.8469700,42.0324700,2,,0,0
11.8476900,42.0326100,2,,0,0
11.8055800,42.0830600,2,,0,0
11.3487200,46.4910600,1,40,0,0
7.7655800,45.1481700,1,70,0,0
7.7582500,45.1443600,1,70,0,0
7.7590000,45.1078600,2,,0,0
7.7706900,45.1488300,2,,0,0
11.0342200,44.9730000,2,,0,0
11.8101100,44.3951700,2,,0,0
10.7749200,45.5391100,1,50,0,0
8.8664200,45.6313900,1,50,0,0
7.7668900,44.9424200,1,50,0,0
7.7511900,44.9800000,2,,0,0
18.2080800,40.3121900,1,50,0,0
10.9321900,43.6606400,2,,0,0
8.9146100,45.6081900,2,,0,0
13.6287200,43.1541400,1,60,0,0
12.2514700,45.7578900,2,,0,0
11.9899400,45.6036100,1,50,0,0
8.7489200,45.3097500,2,,0,0
8.7060000,45.2943100,2,,0,0
8.7062500,45.2938300,2,,0,0
8.6691700,45.3489400,2,,0,0
14.9691100,37.2775800,1,70,0,0
12.0226100,44.2939700,1,50,0,0
10.3946900,45.2125800,1,70,0,0
13.0590800,43.2094200,2,,0,0
9.2991100,45.3894200,1,30,0,0
11.2782200,44.4780000,2,,0,0
14.8164200,40.8291400,1,80,0,0
7.5958900,45.1035600,1,130,0,0
7.6132500,45.0096400,1,130,0,0
10.9258300,45.6942200,1,70,0,0
11.4355600,46.8962800,1,50,0,0
11.8755000,46.0073600,1,90,0,0
11.6673600,46.7955600,1,40,0,0
11.9205800,46.7728300,1,50,0,0
8.3095000,44.4823900,1,50,0,0
7.1275000,45.7062500,1,50,0,0
11.3322500,46.4177500,1,40,0,0
12.3325000,43.6478900,1,50,0,0
12.4004700,43.6612500,1,50,0,0
12.4922200,43.6783100,1,50,0,0
11.8220600,44.5168900,1,50,0,0
9.2310000,45.6081700,1,30,0,0
9.2305600,45.6080000,1,30,0,0
9.2323100,45.6085800,1,30,0,0
11.9698100,44.3044700,1,70,0,0
12.2920300,45.9466900,1,50,0,0
12.2910300,45.9504400,1,50,0,0
11.9112200,44.2763900,1,50,0,0
12.6628600,41.7248600,1,50,0,0
11.8585300,44.2999700,1,50,0,0
11.6568900,46.7032800,1,50,0,0
8.4589700,39.0538900,1,50,0,0
10.4407200,45.1220000,1,90,0,0
12.7563900,41.8341100,1,40,0,0
8.3043100,44.4880800,1,50,0,0
7.6231100,44.8204400,1,50,0,0
13.0189700,46.1660000,1,50,0,0
7.2450800,45.6970800,1,50,0,0
11.4675800,46.5431100,1,50,0,0
13.2651900,45.9588600,1,50,0,0
11.2048100,46.7447200,1,50,0,0
10.2423300,45.1757800,1,70,0,0
9.0562200,45.6729700,1,30,0,0
14.8431400,40.8923300,1,80,0,0
13.0783300,45.7917200,1,50,0,0
14.8552800,40.8691900,1,80,0,0
8.2269400,44.9787500,1,50,0,0
12.2860000,42.2529200,1,50,0,0
11.1820800,45.4150300,1,40,0,0
7.5195600,45.7430000,1,50,0,0
7.5161100,45.7436100,1,50,0,0
11.0113900,45.8401100,1,70,0,0
12.5183600,44.0534700,1,50,0,0
8.1705800,45.3387800,1,60,0,0
7.3742200,44.7971400,1,50,0,0
12.5806700,43.9901400,1,30,0,0
12.1643900,45.4481900,1,40,0,0
7.6258600,44.9416400,1,50,0,0
12.5973300,44.0418900,1,50,0,0
7.5569200,44.6479400,1,90,0,0
11.7857800,42.1409400,1,50,0,0
12.5358900,44.0683900,1,50,0,0
12.0691700,44.4840600,1,50,0,0
8.3467500,45.3249700,1,90,0,0
10.6587200,45.2470800,1,50,0,0
12.5800800,44.0563100,1,50,0,0
9.7343900,45.1105300,3,50,0,0
13.3439700,45.8280000,1,50,0,0
13.4428300,45.8060000,1,50,0,0
9.7347800,45.1108900,3,50,0,0
9.5555600,45.6901100,2,,0,0
8.2139400,44.8796100,1,50,0,0
8.2100000,44.8880800,1,50,0,0
11.9692200,45.3800300,1,50,0,0
10.5847200,45.0671700,1,90,0,0
10.8018100,45.2395800,1,70,0,0
7.6328900,45.2196100,1,50,0,0
11.7147800,45.8187200,1,50,0,0
7.3548900,45.7285000,1,50,0,0
11.6821100,44.7259400,1,50,0,0
12.0698600,45.0518600,1,50,0,0
11.0102800,45.8341100,1,70,0,0
10.7288600,44.6643100,1,70,0,0
7.6771900,44.9030000,1,70,0,0
13.1080300,46.2078300,2,,0,0
12.1485300,45.5942200,1,90,0,0
12.3445300,42.2478300,1,50,0,0
10.8341100,43.7798900,1,50,0,0
16.4875300,40.5287200,1,70,0,0
9.5623900,45.5848900,2,,0,0
9.9272800,45.3949200,1,50,0,0
9.1961700,45.4276700,1,70,0,0
14.0528300,42.3036100,3,50,0,0
12.5848900,42.1689200,1,50,0,0
10.3214700,43.5401900,2,,0,0
10.3211700,43.5403100,2,,0,0
10.9781700,45.5221900,1,50,0,0
9.6026400,45.5463600,1,90,0,0
10.3924200,43.7801900,2,,0,0
7.3001900,44.8160300,1,50,0,0
8.9286400,45.5681700,2,,0,0
7.3047500,44.8364700,1,50,0,0
9.5625000,45.5851100,2,,0,0
8.2161900,44.9149700,2,,0,0
12.5766400,42.0963300,2,,0,0
12.0273600,44.3693900,1,50,0,0
11.8616400,44.3305300,1,70,0,0
7.6513100,45.0312500,2,,0,0
7.6523900,45.0309700,2,,0,0
7.6500300,45.0851900,2,,0,0
7.6497800,45.0846100,2,,0,0
10.2907200,44.7615600,1,50,0,0
12.0421400,44.3687200,1,50,0,0
12.0521400,44.3647500,1,70,0,0
10.3661400,45.6195600,1,70,0,0
7.7377800,44.3166100,1,50,0,0
13.7540000,45.6411100,1,50,0,0
10.8300800,45.3211400,2,,0,0
11.5141100,44.9497500,1,70,0,0
7.3307500,44.8626100,1,50,0,0
11.5689700,45.6028600,1,50,0,0
11.5689400,45.6045800,1,50,0,0
9.1062200,39.2610000,1,80,0,0
13.7559400,45.6748900,1,50,0,0
12.4663900,42.5087800,1,50,0,0
7.6543300,45.0914200,2,,0,0
7.6546100,45.0920300,2,,0,0
12.9462200,41.7932800,1,50,0,0
12.5898100,45.6777500,1,50,0,0
11.6771400,43.0794400,1,50,0,0
11.6153600,42.8408100,1,50,0,0
11.6027200,42.8391400,1,50,0,0
12.3472200,44.1920000,1,50,0,0
9.1583300,45.9373600,1,40,0,0
11.8075000,45.7064200,2,,0,0
7.6401400,45.0308900,2,,0,0
7.6398600,45.0300800,2,,0,0
11.7315800,44.2763300,1,50,0,0
11.7904700,44.3190300,1,70,0,0
11.7534200,44.2770800,1,70,0,0
11.7491700,44.2765800,1,70,0,0
12.3531400,44.2013600,1,50,0,0
12.2028900,42.2983600,1,50,0,0
11.9195000,44.2866400,1,70,0,0
11.8592800,44.2268900,1,50,0,0
12.8287800,43.8675300,1,70,0,0
8.2286100,44.1022800,1,110,0,0
12.0585300,45.0868900,1,70,0,0
12.2319200,44.9107500,1,70,0,0
11.9565300,46.9164700,1,40,0,0
11.4633300,43.7706900,1,30,0,0
12.0912200,45.7052800,1,50,0,0
9.1942500,45.9463900,1,50,0,0
9.2005600,45.9464700,1,80,0,0
9.1840300,45.9450000,1,80,0,0
13.7935600,45.6298100,1,50,0,0
12.2704700,43.9934200,1,50,0,0
12.3018300,43.9792500,1,50,0,0
12.7196100,45.9337200,1,60,0,0
7.2168300,45.7031400,1,50,0,0
7.3181900,45.7480000,1,50,0,0
7.1691900,45.7033100,1,50,0,0
10.6054200,44.6325000,1,50,0,0
11.6177800,44.2199400,1,50,0,0
11.0245800,45.3476700,1,50,0,0
9.3155000,45.6292500,1,50,0,0
9.2117500,45.9503300,1,80,0,0
9.8518600,46.1660300,1,50,0,0
16.8371700,38.9302200,1,50,0,0
12.2846700,45.9618600,1,50,0,0
9.1077800,45.1561900,2,,0,0
9.1083100,45.1561400,2,,0,0
8.2968300,44.3456700,1,60,0,0
12.3292500,45.9608900,1,50,0,0
8.5982500,45.8967800,1,50,0,0
12.3248600,45.9588300,1,50,0,0
10.7893900,45.4642800,1,50,0,0
11.8036900,43.4770300,1,50,0,0
12.3244700,45.9557800,1,50,0,0
9.0047500,39.3515800,1,50,0,0
6.9254700,44.9995000,1,50,0,0
11.9314700,45.9502500,1,90,0,0
8.0613600,44.3425000,1,50,0,0
12.5383600,41.8690300,2,,0,0
11.0468900,43.8229700,2,,0,0
11.3170300,46.4895000,2,,0,0
15.8857200,41.2151700,2,,0,0
15.8856400,41.2146100,2,,0,0
9.2573100,45.7889200,2,,0,0
11.8077800,45.7059200,2,,0,0
17.5009700,40.6505300,1,50,0,0
14.6826900,36.9039400,1,50,0,0
14.6875000,36.9050300,1,50,0,0
13.7987200,45.6603300,1,50,0,0
13.7983600,45.6371400,1,50,0,0
12.7453600,43.9411900,1,50,0,0
12.7203600,43.9319700,1,50,0,0
12.7059200,43.8403900,1,50,0,0
12.6384200,45.6858100,1,50,0,0
12.6213100,45.6886400,1,40,0,0
12.5811400,45.6381100,1,50,0,0
12.3167800,45.9526900,1,50,0,0
12.2900300,45.9679400,1,50,0,0
12.2861100,46.0083300,1,50,0,0
12.2788900,46.0069200,1,50,0,0
7.4957800,44.8879200,2,,0,0
7.4957200,44.8882800,2,,0,0
11.3251400,46.4946900,2,,0,0
7.6303100,45.0945800,1,70,0,0
13.5133600,45.8838300,1,40,0,0
13.2444700,46.1822800,1,50,0,0
13.2113300,46.0640600,1,50,0,0
13.1718900,43.1385800,1,30,0,0
15.9560800,41.4571900,1,50,0,0
15.9511400,41.4613600,1,50,0,0
15.8926400,41.2703900,1,50,0,0
7.8800000,43.8593900,1,60,0,0
10.6925000,43.5602500,2,,0,0
11.3400600,46.5016400,2,,0,0
11.3543900,46.4951100,2,,0,0
12.5852200,45.6288300,2,,0,0
13.7815000,43.2105000,2,,0,0
13.7818300,43.2099400,2,,0,0
8.8480800,45.4603900,2,,0,0
8.8485800,45.4605800,2,,0,0
9.4011100,45.7283600,2,,0,0
9.4008100,45.7285000,2,,0,0
17.3772800,40.5010600,2,,0,0
8.6290800,44.9333100,4,90,0,0
8.6421400,44.9100300,4,90,0,0
8.6422800,44.9100300,4,90,0,0
8.6291400,44.9333900,4,90,0,0
17.3173300,40.7047500,1,50,0,0
15.8948600,41.2739700,1,50,0,0
12.7864700,46.1129200,1,50,0,0
12.3448300,44.1623300,1,50,0,0
12.2684200,46.0053300,1,50,0,0
12.2494400,45.6331400,1,50,0,0
12.2073100,45.9211100,1,50,0,0
12.2045600,44.0119700,1,50,0,0
12.1995300,44.0041400,1,50,0,0
12.1973100,43.9874700,1,50,0,0
12.1972800,43.9952200,1,50,0,0
11.5966100,43.7810600,1,40,0,0
11.3374200,46.4291100,1,40,0,0
11.2611400,44.3223300,1,50,0,0
9.3816400,44.7138600,1,50,0,0
9.3484400,44.3371900,1,50,0,0
9.1935300,45.6919200,1,50,0,0
9.1545600,44.8233900,1,50,0,0
9.0791900,44.3772800,1,50,0,0
8.7959200,45.8353600,1,50,0,0
8.2070800,44.3571700,1,50,0,0
8.1927200,44.9644700,1,50,0,0
8.1093900,45.5365300,1,50,0,0
8.1032500,45.5335600,1,50,0,0
8.0680600,45.1130300,1,50,0,0
7.7532800,45.1282800,1,50,0,0
7.6411700,44.9498600,1,50,0,0
7.6356700,45.2078100,1,50,0,0
7.6337500,45.2060600,1,50,0,0
7.2771900,45.7181100,1,50,0,0
7.2736900,45.7160800,1,50,0,0
7.2825800,45.7196700,1,50,0,0
6.9848100,45.7647500,1,40,0,0
6.9874400,45.7637200,1,40,0,0
7.5922800,45.8240300,1,50,0,0
7.5904700,45.8233900,1,50,0,0
7.5887500,45.8192500,1,50,0,0
7.5884400,45.8181100,1,50,0,0
7.5885000,45.8033900,1,50,0,0
7.5893300,45.8025800,1,50,0,0
7.5871900,45.8081900,1,50,0,0
7.3143900,44.8468300,1,50,0,0
7.3090300,45.7265800,1,50,0,0
7.3054700,45.7257500,1,50,0,0
7.3019200,45.7247800,1,50,0,0
7.2988600,45.7234400,1,50,0,0
7.2948600,45.7221700,1,50,0,0
7.2926100,45.7218900,1,50,0,0
8.6623100,45.8425600,1,50,0,0
8.6585300,45.8378900,1,50,0,0
8.6513900,45.8250800,1,50,0,0
8.6501700,45.8287500,1,50,0,0
8.6422500,45.8246900,1,50,0,0
11.2565300,43.7836700,2,,0,0
11.2566900,43.7838100,2,,0,0
13.3867800,43.6273100,4,70,0,0
13.3839700,43.6171400,4,70,0,0
12.6943600,43.9317200,1,50,0,0
12.6850800,43.9255800,1,50,0,0
11.7925000,44.8395300,1,50,0,0
11.7692500,44.8444700,1,50,0,0
11.7271700,44.2004200,1,50,0,0
11.7232500,44.8421900,1,50,0,0
10.5801900,43.6665300,1,50,0,0
10.4636900,45.2911900,1,70,0,0
10.3783600,44.6278900,1,50,0,0
10.3778900,44.6265800,1,50,0,0
10.3756100,45.5347200,1,50,0,0
10.3742800,45.5357500,1,50,0,0
10.2845600,44.7546100,1,50,0,0
10.1927500,44.6580000,1,50,0,0
10.1254700,44.5141900,1,50,0,0
10.1247500,44.5129400,1,50,0,0
8.5628900,45.7484200,1,50,0,0
8.5080000,45.9035000,1,50,0,0
8.4616100,45.7132500,1,50,0,0
8.4378600,45.8065800,1,50,0,0
8.4303600,45.7993300,1,50,0,0
8.4222500,45.8085000,1,50,0,0
12.3996700,44.0828600,1,50,0,0
12.1233100,44.2117800,1,50,0,0
12.1158300,45.4330800,1,50,0,0
12.0170300,44.3428600,1,50,0,0
11.9790300,44.0266400,1,50,0,0
11.9810300,44.2461900,1,50,0,0
11.8296100,44.8341400,1,50,0,0
11.8132800,44.2489200,1,50,0,0
11.8995000,44.2419200,1,50,0,0
11.5086400,45.0338900,1,50,0,0
11.9154400,45.1332200,1,70,0,0
9.1925300,45.6746400,1,50,0,0
9.1983300,45.6413300,1,50,0,0
9.2152200,45.3843900,1,70,0,0
9.2153900,45.3843900,1,70,0,0
8.1322200,44.3772500,1,60,0,0
12.3401900,44.0877200,1,50,0,0
8.6634700,44.3910000,1,50,0,0
8.6585800,44.3908600,1,50,0,0
12.5736900,45.5549700,1,50,0,0
7.8377200,43.8479200,1,100,0,0
10.8338900,43.7224200,1,50,0,0
9.7943100,45.0441400,1,50,0,0
10.9328100,45.7318300,1,50,0,0
7.6240300,43.8022200,1,130,0,0
12.0425600,46.7581400,1,40,0,0
11.8918600,43.0940600,1,50,0,0
8.3312200,44.2224200,1,100,0,0
12.4316400,45.5605800,1,50,0,0
9.2254200,45.3794400,1,70,0,0
9.2255600,45.3795000,1,70,0,0
14.5816400,36.7796700,1,50,0,0
12.7596900,41.8376100,1,40,0,0
12.7516100,41.8325600,1,40,0,0
14.4770600,42.2293600,1,60,0,0
11.6513300,45.0755800,1,70,0,0
8.1128600,43.9432800,1,100,0,0
11.6890600,45.4093100,1,70,0,0
14.2079400,42.4093100,1,60,0,0
14.2365800,42.4146400,1,60,0,0
14.5670800,36.7841700,1,50,0,0
8.2951100,44.1765800,1,90,0,0
14.5556100,36.7886100,1,50,0,0
9.3659400,45.5311900,1,50,0,0
8.3994200,44.2354200,1,110,0,0
12.0166100,44.3436700,1,50,0,0
10.6517200,45.1050600,1,70,0,0
8.0131100,44.2013100,1,50,0,0
8.0617200,43.9047800,1,110,0,0
12.6089400,45.6379400,1,50,0,0
8.6172500,45.9180300,1,50,0,0
8.0216400,44.2451400,1,50,0,0
7.3666400,45.0973300,1,50,0,0
8.4257200,44.2994700,1,60,0,0
7.2443100,45.7043900,1,40,0,0
11.1938300,46.0053300,1,50,0,0
11.2252500,46.0013100,1,50,0,0
7.3965000,44.4483900,1,70,0,0
12.8255800,46.0443600,1,50,0,0
13.2314400,46.0709400,1,50,0,0
12.2568600,45.4718900,1,50,0,0
8.3790800,44.3170600,1,60,0,0
9.2286700,45.1451900,4,50,0,0
9.2246400,45.1355600,4,50,0,0
9.2246400,45.1355800,4,50,0,0
9.2286900,45.1451900,4,50,0,0
15.0116900,37.5137200,1,70,0,0
15.0030600,37.5167200,1,70,0,0
10.4956900,43.8460800,1,50,0,0
10.4945300,43.8341700,1,50,0,0
10.4796100,43.8402200,1,50,0,0
10.4263600,43.8530000,1,110,0,0
10.3564700,45.6119400,1,90,0,0
9.3232800,45.1583100,1,70,0,0
9.3105000,45.6240800,1,70,0,0
9.2811400,45.8156900,1,50,0,0
9.2695000,45.8654200,1,50,0,0
7.8006700,44.3054700,1,50,0,0
7.8004400,44.3048100,1,50,0,0
7.3739200,44.4601400,1,50,0,0
9.2346400,45.1730600,2,,0,0
9.2338600,45.1731900,2,,0,0
12.6352800,41.7297800,1,50,0,0
12.6079400,45.7168600,1,50,0,0
12.2776700,43.9926400,1,50,0,0
11.3191400,46.4901400,1,40,0,0
8.0750300,44.5843900,1,50,0,0
8.0601400,44.5568300,1,50,0,0
12.6873900,45.7127200,2,,0,0
12.2427500,46.1446900,1,90,0,0
12.1510800,45.3963100,1,90,0,0
12.1316400,45.8778300,1,50,0,0
12.1272500,45.8764400,1,50,0,0
13.3105300,43.6666400,1,50,0,0
10.4987800,43.8385800,1,50,0,0
9.1241400,45.0774700,1,50,0,0
9.1223300,45.0815600,1,50,0,0
8.9076700,45.1997500,4,70,0,0
8.8941700,45.2038100,4,70,0,0
8.8941700,45.2038300,4,70,0,0
8.9076700,45.1997500,4,70,0,0
8.2271900,44.7063600,1,50,0,0
12.6377200,45.6840000,3,50,0,0
10.4170000,45.3068600,3,50,0,0
15.8930600,41.2597500,3,30,0,0
11.3189400,46.4943900,1,50,0,0
9.3030600,44.3250600,1,50,0,0
8.6502200,44.3901700,1,50,0,0
11.7620000,45.0900300,1,50,0,0
10.6999200,45.2408600,1,90,0,0
9.0556400,45.4200800,2,,0,0
9.0540300,45.4193900,2,,0,0
11.9233300,43.3350300,2,,0,0
11.0054400,45.3824200,1,50,0,0
10.9459400,45.3762200,1,50,0,0
11.0115800,45.3698100,1,50,0,0
11.0359700,45.6225600,1,50,0,0
8.0866900,45.5666400,1,50,0,0
13.8741900,42.9627800,2,,0,0
12.1657500,45.6001100,1,30,0,0
12.1835800,42.2993600,1,50,0,0
14.1193300,42.5325000,1,60,0,0
7.7721900,44.7723100,1,50,0,0
7.7437800,44.7819200,1,50,0,0
7.7851400,44.7724200,1,50,0,0
8.0550600,45.3508300,2,,0,0
8.0553100,45.3511700,2,,0,0
